address,balance,account,badges
0x0e5c4c325ba0cf3ebc82f0b15c318d6620e896a7,5,"{'address': '0x0e5c4c325ba0cf3ebc82f0b15c318d6620e896a7', 'names': {'ens': 'tokeneng.eth'}}","[{'id': 'badges:34876975885099363734899859584344748105312760614862850796527664935217027649174', 'address': '0x0e5c4c325ba0cf3ebc82f0b15c318d6620e896a7', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:35681978357358379264902486294692119077798003835412227171761750958456720162563', 'address': '0x0e5c4c325ba0cf3ebc82f0b15c318d6620e896a7', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}, {'id': 'badges:37785612558707490729210154339665053534428391085471732629101542612905133242140', 'address': '0x0e5c4c325ba0cf3ebc82f0b15c318d6620e896a7', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0x0e950e75b652878e6a3d3ecb6e5797452a918a05,5,"{'address': '0x0e950e75b652878e6a3d3ecb6e5797452a918a05', 'names': {'ens': 'tiag0x.eth'}}","[{'id': 'badges:101824632545418327575562229553054620672437468373137387635434467231537911112062', 'address': '0x0e950e75b652878e6a3d3ecb6e5797452a918a05', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:113000796521280132563383326624821167828315711269407466217362205025302662548519', 'address': '0x0e950e75b652878e6a3d3ecb6e5797452a918a05', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:11937549403474131814792070897273389553266149208930676181661007992993375164798', 'address': '0x0e950e75b652878e6a3d3ecb6e5797452a918a05', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}]"
0x0eafb78d216a4d9ae725d3ef087143808695445c,5,"{'address': '0x0eafb78d216a4d9ae725d3ef087143808695445c', 'names': {'ens': ''}}","[{'id': 'badges:101101364576962106780779460852006970076562758588517557744846905968612474637689', 'address': '0x0eafb78d216a4d9ae725d3ef087143808695445c', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}, {'id': 'badges:36893532300064289641100399448333896716384278769255250286405469506582365371432', 'address': '0x0eafb78d216a4d9ae725d3ef087143808695445c', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:45571610442513305947688955202481259952005305969154980665275994997620095487042', 'address': '0x0eafb78d216a4d9ae725d3ef087143808695445c', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x11b064a8ac721ee4a706c07128433548b8d2151b,4,"{'address': '0x11b064a8ac721ee4a706c07128433548b8d2151b', 'names': {'ens': ''}}","[{'id': 'badges:100434232186893611289437817642663757661454696284805404425616168874094551931338', 'address': '0x11b064a8ac721ee4a706c07128433548b8d2151b', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:101031154822743963667340260940504602332052554715710900779425685967752450643714', 'address': '0x11b064a8ac721ee4a706c07128433548b8d2151b', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:50353895878126278277647108766521662439503864199265744290396701106940889243378', 'address': '0x11b064a8ac721ee4a706c07128433548b8d2151b', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}]"
0x1210ba92eb82cc256213c78f0ef9d5212c7034a9,5,"{'address': '0x1210ba92eb82cc256213c78f0ef9d5212c7034a9', 'names': {'ens': 'byzzyy.eth'}}","[{'id': 'badges:12471687084356890070522235271808067700697861702167396781006552515501176054180', 'address': '0x1210ba92eb82cc256213c78f0ef9d5212c7034a9', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}, {'id': 'badges:12991782600643943491006655115599923544927027774240061623381025669753391612687', 'address': '0x1210ba92eb82cc256213c78f0ef9d5212c7034a9', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:23777679492000508153355617664818988371344043507969770262280457644802486119023', 'address': '0x1210ba92eb82cc256213c78f0ef9d5212c7034a9', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0x1309df760d05a7e9ba396d9a6f8dd4305c4d25bf,3,"{'address': '0x1309df760d05a7e9ba396d9a6f8dd4305c4d25bf', 'names': {'ens': ''}}","[{'id': 'badges:112556688508237166953698087457432028318503777655840059869405952282191492341402', 'address': '0x1309df760d05a7e9ba396d9a6f8dd4305c4d25bf', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}, {'id': 'badges:91203644907532539588996475730380755173944416219101615514427215271643922424926', 'address': '0x1309df760d05a7e9ba396d9a6f8dd4305c4d25bf', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:99050174043504306241599896472140120249946012446008821129656736386674588042607', 'address': '0x1309df760d05a7e9ba396d9a6f8dd4305c4d25bf', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0x1378b43fd789b6b243f2b81168ad05131791462e,2,"{'address': '0x1378b43fd789b6b243f2b81168ad05131791462e', 'names': {'ens': ''}}","[{'id': 'badges:34579328545861979662963010583863166602420188721460448420815297638419837809503', 'address': '0x1378b43fd789b6b243f2b81168ad05131791462e', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:59366456518437336172859196409090771165990571349173174759669492202932786729986', 'address': '0x1378b43fd789b6b243f2b81168ad05131791462e', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x13a4575a8e33ab7b1956c48c1b03d048214ca310,1,"{'address': '0x13a4575a8e33ab7b1956c48c1b03d048214ca310', 'names': {'ens': 'jlmin.eth'}}","[{'id': 'badges:13634677317077596690636172790626124274180454656410832599441857881051770585072', 'address': '0x13a4575a8e33ab7b1956c48c1b03d048214ca310', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x148d424f74c323d3950a8562760aa76e4c58615b,5,"{'address': '0x148d424f74c323d3950a8562760aa76e4c58615b', 'names': {'ens': 'zaremba.eth'}}","[{'id': 'badges:1272539262783084333810622619961603336023008897099919551938250951592528022778', 'address': '0x148d424f74c323d3950a8562760aa76e4c58615b', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:16684612301521837785685011925111909995540409851548513897142777196143969254966', 'address': '0x148d424f74c323d3950a8562760aa76e4c58615b', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:22054639813026578044389549608975831880784351017966693626770047859593084190771', 'address': '0x148d424f74c323d3950a8562760aa76e4c58615b', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}]"
0x14ebcec65c50dd3f3e37f1a78c88e858b9f2af67,2,"{'address': '0x14ebcec65c50dd3f3e37f1a78c88e858b9f2af67', 'names': {'ens': ''}}","[{'id': 'badges:10036051300563256145832366144989293494228583699208162111226302175871999274961', 'address': '0x14ebcec65c50dd3f3e37f1a78c88e858b9f2af67', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:68343195840278740606701271944566537630127333929018629903822167450411259756121', 'address': '0x14ebcec65c50dd3f3e37f1a78c88e858b9f2af67', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x163a11861351808d16ec5661249c541374ec8c20,1,"{'address': '0x163a11861351808d16ec5661249c541374ec8c20', 'names': {'ens': ''}}","[{'id': 'badges:54756662157647919424063854352289508375182275032246033354011683428556177664073', 'address': '0x163a11861351808d16ec5661249c541374ec8c20', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x17617ef20f525d2e194ea33988c3b497d0f6f4fe,2,"{'address': '0x17617ef20f525d2e194ea33988c3b497d0f6f4fe', 'names': {'ens': ''}}","[{'id': 'badges:33465061672402297711092693214652902466129094342752788755007319098482840603937', 'address': '0x17617ef20f525d2e194ea33988c3b497d0f6f4fe', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:37504336879597166749293493087371546123779283119477584647472633856034118030860', 'address': '0x17617ef20f525d2e194ea33988c3b497d0f6f4fe', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0x17da42d4b6a875bff44d5c89e13e08c38e7ac36d,1,"{'address': '0x17da42d4b6a875bff44d5c89e13e08c38e7ac36d', 'names': {'ens': ''}}","[{'id': 'badges:54227153707722169224366960305304274348762339905572814946114609983686816284171', 'address': '0x17da42d4b6a875bff44d5c89e13e08c38e7ac36d', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x18c5a9d555d197c9c42e63ca646716efdc20c676,5,"{'address': '0x18c5a9d555d197c9c42e63ca646716efdc20c676', 'names': {'ens': ''}}","[{'id': 'badges:114152243741178322279575364526092546800071217454075602246692683429321528138593', 'address': '0x18c5a9d555d197c9c42e63ca646716efdc20c676', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}, {'id': 'badges:24530687254178972860742844799229722270000393446743774985562561512215716428819', 'address': '0x18c5a9d555d197c9c42e63ca646716efdc20c676', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:28157088256053444112330295511101398829482567657154010396088520620482200084206', 'address': '0x18c5a9d555d197c9c42e63ca646716efdc20c676', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0x18e2728b00678f886150caac59ce468b7f7a7af9,5,"{'address': '0x18e2728b00678f886150caac59ce468b7f7a7af9', 'names': {'ens': ''}}","[{'id': 'badges:27018531603195021329773710871444549798490435275741733220884066813949037317063', 'address': '0x18e2728b00678f886150caac59ce468b7f7a7af9', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:45140990732880985720406270058395576245663758195753384483589275917593186934510', 'address': '0x18e2728b00678f886150caac59ce468b7f7a7af9', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}, {'id': 'badges:70426711122059041471249499825310630515942880114660052030990504005314179653383', 'address': '0x18e2728b00678f886150caac59ce468b7f7a7af9', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}]"
0x1a95a5815fb8d1e581811725e45fd70ff02839bc,4,"{'address': '0x1a95a5815fb8d1e581811725e45fd70ff02839bc', 'names': {'ens': ''}}","[{'id': 'badges:119312189534945372421135836193128833368503544079984203644663119241173706975', 'address': '0x1a95a5815fb8d1e581811725e45fd70ff02839bc', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:34578607807596481820053327151564566199341751629927777695772969520208859396940', 'address': '0x1a95a5815fb8d1e581811725e45fd70ff02839bc', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}, {'id': 'badges:97090471169374845632194024146309669061741501125197130902234655192018651687646', 'address': '0x1a95a5815fb8d1e581811725e45fd70ff02839bc', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0x1c651c3fedbf95307fb7a3a2fc07bc1e0753e5a9,5,"{'address': '0x1c651c3fedbf95307fb7a3a2fc07bc1e0753e5a9', 'names': {'ens': ''}}","[{'id': 'badges:113792076724787162406176458624519179251290265301681975350622461726006637345192', 'address': '0x1c651c3fedbf95307fb7a3a2fc07bc1e0753e5a9', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}, {'id': 'badges:11659300202827538906111572085400330321282993902005345383668534344771060957415', 'address': '0x1c651c3fedbf95307fb7a3a2fc07bc1e0753e5a9', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}, {'id': 'badges:21688463137446982953933249559845259315223428289056862609887889385853762616411', 'address': '0x1c651c3fedbf95307fb7a3a2fc07bc1e0753e5a9', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0x1cbbe9fc5520aae025945e23578d488eb5548922,3,"{'address': '0x1cbbe9fc5520aae025945e23578d488eb5548922', 'names': {'ens': ''}}","[{'id': 'badges:111688598943169758763970773084409844450859983985067766535767400474601713310002', 'address': '0x1cbbe9fc5520aae025945e23578d488eb5548922', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:81918048987670150960560428297878156390386214629449373533821174171826581756741', 'address': '0x1cbbe9fc5520aae025945e23578d488eb5548922', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:85370640678877384406842538270317601726051107668038820742192604161339773677160', 'address': '0x1cbbe9fc5520aae025945e23578d488eb5548922', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0x1d1874f9bcea4400a6a3ed85353bf19a764534e5,1,"{'address': '0x1d1874f9bcea4400a6a3ed85353bf19a764534e5', 'names': {'ens': ''}}","[{'id': 'badges:94079599543980099879799112376417477674095246694766292346341291379825507166390', 'address': '0x1d1874f9bcea4400a6a3ed85353bf19a764534e5', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x1e382a144bf9ed07e64d9b6d7bc57213c0ad9900,2,"{'address': '0x1e382a144bf9ed07e64d9b6d7bc57213c0ad9900', 'names': {'ens': ''}}","[{'id': 'badges:106950786589787423433612987785272632681515896477893856744224000585980433786142', 'address': '0x1e382a144bf9ed07e64d9b6d7bc57213c0ad9900', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:57199855404615700236551066777058656087493573343422979427764093016525239609040', 'address': '0x1e382a144bf9ed07e64d9b6d7bc57213c0ad9900', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
